"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"penaltysecondary",0.0764437689969526,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768996876,0.226443768997058,0.226443768997058,0.226443768997058,0.226443768997513,0.226443768997513,0.226443768996603,0.149999999999636,0.149999999999636,0.150000000000546,0.150000000000546,0.149999999999636,0.0735562310035789,0.0735562310026694,0.0735562310036357,0.0735562310036357,0.0735562310027262,-0.0264437689954775,-0.0264437689972397,-0.0264437689955059,0.0735562310030957,0.0735562310030673,0.0735562310030105,0.0735562310030105,0.150000000000034,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.100000000000023,0.0999999999999091,0.0999999999999091,0.130000000002383,0.129999999998745,0.129999999998972,0.129999999998745,0.129999999998745,0.1299999999992,0.1299999999992,0.130000000005566,0.189000000007582,0.188999999992575,0.188999999999851,0.188999999992575,0.210120000012012,0.210120000011557,0.210119999983363,0.210119999983363,0.210120000012466,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.15500000002794,0.154999999998836,0.154999999998836,0.154999999998836,0.154999999998836,0.154999999969732,0.124999999912689,0.124999999970896,0.125000000025466,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762591,0.153003890762562,0.176443768996968,0.17644376899699,0.176443768996961,0.176443768996961,0.176443768996933,0.17644376899699,0.17644376899699,0.176443768996933,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768996876,0.226443768997058,0.226443768997058,0.226443768997058,0.226443768997513,0.226443768997513,0.149999999999636,0.149999999999636,0.149999999999636,0.150000000000546,0.150000000000546,0.0735562310026694,0.0735562310035789,0.0735562310026125,0.0735562310035789,0.073556231003522,-0.0264437689974102,-0.0264437689955628,-0.0264437689973249,-0.0264437689955059,0.0735562310030389,0.0735562310030673,0.0735562310030673,0.0735562310030105,0.150000000000091,0.150000000000091,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.0999999999999091,0.100000000000136,0.100000000000136,0.130000000002383,0.129999999998745,0.129999999998972,0.129999999998745,0.12999999999829,0.1299999999992,0.1299999999992,0.130000000005566,0.189000000007127,0.188999999992575,0.188999999999851,0.18899999999303,0.210120000011557,0.210120000012466,0.210119999983363,0.210119999982453,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.15500000002794,0.154999999998836,0.154999999998836,0.154999999998836,0.154999999998836,0.124999999970896,0.124999999909051,0.124999999970896,0.125000000029104,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969526,0.0764437689969526,0.0764437689969526,0.0764437689969668,0.0764437689969526,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762562,0.17644376899694,0.176443768996961,0.176443768996961,0.176443768996961,0.176443768996933,0.17644376899699,0.17644376899699,0.176443768996933,0.176443768996933,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997046,0.176443768996876,0.226443768997058,0.226443768997058,0.226443768997058,0.226443768997513,0.150000000000546,0.149999999999636,0.149999999999636,0.149999999999636,0.150000000000546,0.0735562310035789,0.0735562310026694,0.0735562310035789,0.0735562310026694,0.0735562310036357,-0.026443768996387,-0.0264437689972681,-0.0264437689955059,-0.0264437689973249,-0.0264437689955344,0.0735562310030105,0.0735562310030105,0.0735562310030673,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.0999999999999091,0.100000000000136,0.0999999999999091,0.100000000000136,0.130000000002383,0.129999999998745,0.129999999998745,0.1299999999992,0.12999999999829,0.1299999999992,0.129999999998745,0.130000000006021,0.189000000007127,0.18899999999303,0.188999999999851,0.18899999999303,0.210120000012466,0.210120000011557,0.210119999983363,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.15500000002794,0.154999999998836,0.154999999998836,0.154999999998836,0.124999999996362,0.124999999970896,0.124999999909051,0.124999999970896,0.125000000029104,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969384,0.0764437689969668,0.153003890762562,0.153003890762506,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997046,0.176443768997103,0.176443768997103,0.176443768996819,0.226443768997058,0.226443768997058,0.226443768997058,0.226443768997513,0.150000000000546,0.149999999999636,0.149999999999636,0.149999999999636,0.0735562310035789,0.0735562310035789,0.0735562310026125,0.0735562310035789,0.0735562310027262,-0.0264437689965007,-0.0264437689964723,-0.0264437689973533,-0.0264437689955059,-0.0264437689973249,-0.0264437689954775,0.0735562310030105,0.0735562310030105,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.150000000000091,0.149999999999977,0.0999999999999091,0.100000000000136,0.100000000000136,0.100000000000136,0.0999999999999091,0.130000000002383,0.129999999998745,0.1299999999992,0.129999999998745,0.1299999999992,0.12999999999829,0.1299999999992,0.130000000006021,0.189000000007127,0.188999999992575,0.189000000000306,0.18899999999303,0.210120000012466,0.210120000012466,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.15500000002794,0.154999999998836,0.154999999998836,0.125,0.125,0.124999999970896,0.124999999912689,0.124999999970896,0.125000000025466,0.124999999967258,0.124999999970896
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969526,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.153003890762562,0.153003890762534,0.153003890762562,0.153003890762562,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.176443768996933,0.176443768996933,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768996876,0.226443768997058,0.226443768997058,0.226443768997001,0.150000000000546,0.150000000000546,0.149999999999636,0.149999999999636,0.149999999999636,0.0735562310035789,0.0735562310035789,0.0735562310026694,0.0735562310035789,-0.0264437689972397,-0.0264437689963586,-0.026443768996387,-0.0264437689973249,-0.0264437689954491,-0.0264437689972965,-0.0264437689954775,0.0735562310030105,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.150000000000091,0.149999999999977,0.100000000000023,0.0999999999999091,0.100000000000136,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.13000000000261,0.1299999999992,0.1299999999992,0.1299999999992,0.129999999998745,0.129999999998745,0.129999999998745,0.130000000006476,0.189000000007127,0.188999999992575,0.188999999999396,0.18899999999303,0.210120000011557,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.15500000002794,0.154999999998836,0.154999999998836,0.125,0.124999999996362,0.124999999967258,0.124999999909051,0.124999999970896,0.125000000029104,0.124999999970896,0.124999999967258
"penaltysecondary",0.0764437689969526,0.0764437689969526,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762591,0.153003890762591,0.17644376899694,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997046,0.176443768997046,0.176443768997103,0.176443768997103,0.176443768996876,0.226443768997058,0.226443768997058,0.150000000000091,0.150000000000546,0.150000000000546,0.149999999999636,0.149999999999636,0.0735562310027262,0.0735562310035789,0.0735562310035789,0.0735562310027262,0.0735562310035789,-0.0264437689973533,-0.026443768996387,-0.0264437689964154,-0.0264437689973249,-0.0264437689955344,-0.0264437689973533,-0.0264437689955344,0.0735562310030673,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.100000000000023,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000136,0.0999999999999091,0.100000000000136,0.130000000002383,0.12999999999829,0.129999999998745,0.1299999999992,0.12999999999829,0.129999999998745,0.129999999998745,0.130000000006021,0.189000000007127,0.18899999999303,0.188999999999396,0.18899999999303,0.210120000012466,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.15500000002794,0.154999999998836,0.125,0.124999999996362,0.124999999996362,0.124999999967258,0.124999999912689,0.124999999970896,0.125000000029104,0.124999999967258,0.124999999967258
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.153003890762562,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762591,0.17644376899694,0.176443768996933,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768996876,0.226443768997058,0.150000000000091,0.150000000000091,0.150000000000546,0.150000000000546,0.149999999999636,0.0735562310026694,0.0735562310026694,0.0735562310035789,0.0735562310035789,0.0735562310026694,-0.0264437689963302,-0.0264437689974102,-0.0264437689964154,-0.0264437689964154,-0.0264437689973249,-0.0264437689954775,-0.0264437689973533,-0.0264437689954775,0.150000000000034,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.100000000000136,0.100000000000136,0.100000000000136,0.0999999999999091,0.100000000000136,0.0999999999999091,0.0999999999999091,0.130000000002383,0.1299999999992,0.129999999998745,0.1299999999992,0.129999999998745,0.129999999998745,0.129999999998745,0.130000000006476,0.189000000007127,0.18899999999303,0.189000000000306,0.18899999999303,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.15500000002794,0.125,0.124999999996362,0.125,0.125,0.124999999967258,0.124999999912689,0.124999999967258,0.125000000025466,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969526,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762506,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768996876,0.226443768997058,0.150000000000091,0.150000000000091,0.150000000000546,0.150000000000546,0.149999999999636,0.0735562310026694,0.0735562310026125,0.0735562310035789,0.0735562310035789,-0.0264437689973533,-0.0264437689964154,-0.0264437689973249,-0.0264437689964154,-0.0264437689964154,-0.0264437689973533,-0.0264437689954775,-0.0264437689973533,0.0500000000014325,0.149999999999977,0.149999999999977,0.149999999999977,0.150000000000091,0.149999999999977,0.100000000000023,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000136,0.0999999999999091,0.0999999999999091,0.100000000000364,0.130000000002383,0.129999999998745,0.129999999998745,0.129999999998745,0.129999999998745,0.1299999999992,0.1299999999992,0.130000000006021,0.189000000007582,0.18899999999303,0.188999999999396,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.125000000029104,0.125,0.124999999996362,0.125,0.124999999996362,0.124999999970896,0.124999999909051,0.124999999967258,0.125000000029104,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762591,0.153003890762562,0.153003890762591,0.176443768996911,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768996876,0.150000000000091,0.150000000000091,0.150000000000091,0.150000000000546,0.150000000000546,0.0735562310026694,0.0735562310026694,0.0735562310026694,0.0735562310036357,0.073556231003522,-0.0264437689974102,-0.0264437689964439,-0.0264437689973533,-0.0264437689964154,-0.0264437689964439,-0.0264437689973533,-0.0264437689955344,0.0499999999996135,0.0500000000014325,0.149999999999977,0.149999999999977,0.149999999999977,0.149999999999977,0.100000000000023,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000136,0.0999999999999091,0.100000000000364,0.0999999999999091,0.130000000002838,0.129999999998745,0.129999999998745,0.1299999999992,0.129999999998745,0.1299999999992,0.129999999998745,0.130000000005566,0.189000000007582,0.18899999999303,0.189000000000306,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.154999999969732,0.125000000029104,0.124999999996362,0.125,0.125,0.124999999996362,0.124999999970896,0.124999999912689,0.124999999970896,0.125000000025466,0.124999999970896,0.12499999996362
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997103,0.0999999999999091,0.150000000000091,0.150000000000091,0.150000000000091,0.150000000000546,0.0735562310035789,0.0735562310026694,0.0735562310026694,0.0735562310026694,0.073556231003522,-0.0264437689964439,-0.0264437689973533,-0.0264437689964154,-0.0264437689973249,-0.0264437689964154,-0.0264437689964439,-0.0264437689973533,-0.0264437689954775,0.0499999999996135,0.0500000000014325,0.149999999999977,0.150000000000091,0.149999999999977,0.150000000000091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000136,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.130000000001928,0.1299999999992,0.129999999998745,0.129999999998745,0.129999999998745,0.1299999999992,0.129999999998745,0.130000000006476,0.189000000007582,0.18899999999303,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.154999999998836,0.124999999970896,0.125000000029104,0.125,0.124999999996362,0.125,0.125,0.124999999970896,0.124999999909051,0.124999999967258,0.125000000029104,0.12499999996362,0.124999999970896
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762562,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.176443768997103,0.0999999999999091,0.150000000000091,0.150000000000091,0.150000000000091,0.150000000000546,0.0735562310035789,0.0735562310026694,0.0735562310026694,0.0735562310026694,-0.0264437689965007,-0.0264437689963586,-0.0264437689972965,-0.0264437689964154,-0.0264437689973249,-0.0264437689964439,-0.0264437689964439,-0.0264437689972965,0.0500000000014893,0.0499999999997272,0.0500000000015461,0.149999999999977,0.149999999999977,0.149999999999977,0.100000000000023,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000136,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999994543,0.130000000001928,0.1299999999992,0.129999999998745,0.1299999999992,0.1299999999992,0.129999999998745,0.12999999999829,0.130000000006476,0.189000000006672,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.124999999996362,0.124999999970896,0.125000000029104,0.124999999996362,0.125,0.125,0.125,0.124999999970896,0.124999999909051,0.124999999970896,0.125000000029104,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969384,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.153003890762562,0.153003890762534,0.153003890762591,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762591,0.153003890762591,0.176443768996968,0.176443768996933,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.100000000000136,0.0999999999999091,0.150000000000091,0.150000000000091,0.150000000000091,0.0735562310035789,0.0735562310035789,0.0735562310026694,0.0735562310026694,0.0735562310026694,-0.026443768996387,-0.026443768996387,-0.0264437689973249,-0.0264437689964439,-0.0264437689973249,-0.0264437689964439,-0.0264437689964439,-0.0264437689973533,0.0500000000014325,0.0499999999997272,0.0500000000014325,0.149999999999977,0.150000000000091,0.149999999999977,0.100000000000136,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000364,0.130000000002838,0.1299999999992,0.129999999998745,0.129999999998745,0.1299999999992,0.12999999999829,0.1299999999992,0.130000000005566,0.189000000007582,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.15500000002794,0.125,0.124999999970896,0.125000000029104,0.125,0.125,0.124999999996362,0.125,0.124999999970896,0.124999999912689,0.124999999970896,0.125000000029104,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969384,0.153003890762591,0.153003890762506,0.153003890762591,0.153003890762562,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.176443768996933,0.17644376899699,0.176443768997103,0.176443768997103,0.176443768997103,0.100000000000136,0.0999999999999091,0.150000000000091,0.150000000000091,0.0735562310031241,0.0735562310035789,0.0735562310035789,0.0735562310026125,0.0735562310027262,-0.0264437689974102,-0.026443768996387,-0.0264437689964439,-0.0264437689973249,-0.0264437689964154,-0.0264437689972965,-0.0264437689964439,-0.026443768996387,0.0499999999996135,0.0500000000014325,0.0499999999996135,0.0500000000014325,0.149999999999977,0.150000000000091,0.100000000000023,0.100000000000136,0.0999999999999091,0.0999999999999091,0.100000000000136,0.0999999999999091,0.0999999999999091,0.0999999999994543,0.100000000000364,0.100000000000364,0.0999999999999091,0.130000000002383,0.129999999998745,0.129999999998745,0.129999999998745,0.1299999999992,0.12999999999829,0.1299999999992,0.130000000006476,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.125000000029104,0.125,0.124999999970896,0.125000000029104,0.124999999996362,0.125,0.125,0.125,0.124999999970896,0.124999999905413,0.124999999970896,0.125000000029104,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969384,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762562,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.176443768996933,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.176443768997103,0.100000000000136,0.100000000000136,0.0999999999999091,0.150000000000091,0.150000000000091,0.0735562310031241,0.0735562310035789,0.0735562310035789,0.0735562310026694,0.0735562310026694,-0.0264437689972965,-0.0264437689964439,-0.0264437689964154,-0.0264437689973249,-0.026443768996387,-0.0264437689973533,-0.0264437689964439,0.050000000000523,0.0499999999996135,0.0500000000014325,0.0499999999996135,0.0500000000014325,0.149999999999977,0.100000000000023,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000136,0.0999999999999091,0.0999999999999091,0.0999999999994543,0.0999999999999091,0.100000000000819,0.130000000002383,0.129999999998745,0.1299999999992,0.129999999998745,0.1299999999992,0.1299999999992,0.1299999999992,0.130000000006476,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.15500000002794,0.125000000029104,0.125,0.124999999970896,0.125000000029104,0.124999999996362,0.125,0.125,0.125,0.124999999970896,0.124999999912689,0.124999999970896,0.125000000029104,0.124999999970896,0.124999999970896
"penaltysecondary",0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.153003890762591,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762534,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.176443768996933,0.17644376899699,0.176443768997103,0.100000000000136,0.100000000000136,0.100000000000136,0.0999999999999091,0.150000000000091,0.0735562310031241,0.0735562310031241,0.0735562310035789,0.0735562310035789,0.0735562310026694,-0.0264437689973533,-0.0264437689972965,-0.026443768996387,-0.0264437689964154,-0.0264437689973249,-0.0264437689964439,-0.0264437689972965,-0.0264437689964439,0.0500000000005798,0.0499999999997272,0.0500000000014325,0.0499999999996135,0.0500000000014325,0.149999999999977,0.100000000000023,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000136,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.0999999999999091,0.100000000000364,0.0999999999999091,0.130000000002383,0.129999999998745,0.129999999998745,0.129999999998745,0.1299999999992,0.1299999999992,0.12999999999829,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.125000000029104,0.125000000029104,0.125,0.124999999970896,0.125000000029104,0.125,0.124999999996362,0.124999999996362,0.125,0.124999999970896,0.124999999912689,0.124999999970896,0.125000000029104,0.12499999996362,0.124999999970896
"penaltysecondary",0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.0764437689969384,0.0764437689969668,0.0764437689969668,0.153003890762562,0.153003890762534,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.153003890762591,0.176443768996968,0.17644376899699,0.176443768996961,0.17644376899699,0.176443768996933,0.17644376899699,0.17644376899699,0.17644376899699,0.17644376899699,0.176443768997103,0.100000000000136,0.100000000000136,0.100000000000136,0.0999999999999091,0.150000000000091,0.0735562310031241,0.0735562310031241,0.0735562310036357,0.0735562310035789,0.0735562310026694,-0.0264437689973533,-0.0264437689974102,-0.0264437689963586,-0.0264437689964154,-0.0264437689972965,-0.0264437689964439,-0.0264437689972965,0.0500000000005798,0.0500000000006366,0.0499999999996135,0.0500000000014325,0.0499999999996135,0.0500000000014325,0.100000000000023,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.100000000000136,0.100000000000136,0.0999999999994543,0.100000000000364,0.100000000000364,0.0999999999999091,0.0999999999999091,0.0999999999999091,0.130000000002383,0.1299999999992,0.1299999999992,0.1299999999992,0.1299999999992,0.1299999999992,0.0299999999988358,0.0300000000061118,0.0890000000072177,0.0889999999926658,0.0889999999999418,0.0889999999926658,0.110120000012103,0.110120000012103,0.110119999982999,0.110119999982999,0.110120000012103,0.110119999997551,0.110120000012103,0.131400000012945,0.109000000011292,0.108999999967637,0.154999999998836,0.125000000029104,0.125000000029104,0.124999999996362,0.124999999967258,0.125000000029104,0.125,0.125,0.124999999996362,0.125,0.124999999970896,0.124999999912689,0.124999999970896,0.125000000021828,0.124999999970896,0.0659999999625143
